student_id,profile_type,week,lms_logins,submission_delay,attendance,sentiment_score,activity_variance,burnout_label,dropout_label
25,consistent,2,20.56,1.58,94.16,0.213,2.53,Low,0
25,consistent,3,20.35,0.0,90.18,0.379,3.05,Low,0
25,consistent,4,25.96,0.0,88.08,0.212,4.2,Low,0
25,consistent,5,25.71,2.05,89.17,0.223,3.55,Low,0
25,consistent,6,24.0,0.0,94.16,0.258,4.14,Low,0
25,consistent,7,24.01,0.98,82.23,0.381,1.8,Low,0
25,consistent,8,20.67,0.0,95.22,0.243,1.84,Low,0
25,consistent,9,25.96,0.0,87.32,0.231,4.7,Low,0
25,consistent,10,24.08,1.76,87.33,0.342,4.31,Low,0
25,consistent,11,26.72,3.79,89.62,0.048,2.02,Low,0
25,consistent,12,23.46,0.27,90.81,0.259,1.86,Low,0
25,consistent,13,25.12,0.0,92.16,0.391,2.09,Low,0
25,consistent,14,22.52,0.0,87.06,0.35,3.09,Low,0
25,consistent,15,24.57,0.0,90.99,0.039,2.66,Low,0
25,consistent,16,19.36,0.0,87.14,0.394,2.96,Low,0
26,gradual_burnout,1,18.51,2.46,80.19,0.267,1.42,Low,0
26,gradual_burnout,2,21.21,1.04,75.45,0.453,1.23,Low,0
26,gradual_burnout,3,18.24,5.92,78.34,0.602,2.66,Low,0
26,gradual_burnout,4,23.68,6.05,73.04,0.498,1.69,Low,0
26,gradual_burnout,5,18.39,2.64,79.53,0.372,2.35,Low,0
26,gradual_burnout,6,19.93,0.0,78.57,0.343,1.07,Low,0
26,gradual_burnout,7,21.74,5.78,81.6,0.438,4.34,Low,0
26,gradual_burnout,8,17.55,6.35,79.84,0.219,4.53,Low,0
26,gradual_burnout,9,18.08,7.63,77.81,-0.091,4.87,Low,0
26,gradual_burnout,10,18.21,3.4,78.33,0.099,2.4,Low,0
26,gradual_burnout,11,19.16,8.01,80.54,-0.004,2.94,Low,0
26,gradual_burnout,12,21.11,9.95,72.58,0.109,3.07,Low,0
26,gradual_burnout,13,16.48,9.04,69.81,-0.008,4.63,Medium,0
26,gradual_burnout,14,17.6,8.92,74.22,-0.275,3.87,Low,0
26,gradual_burnout,15,15.1,8.09,69.38,0.12,1.75,Medium,0
26,gradual_burnout,16,18.75,10.64,69.86,-0.346,2.06,Medium,0
27,chronic_low,1,6.47,12.37,54.74,0.128,1.25,Medium,0
27,chronic_low,2,11.23,10.99,57.21,0.075,4.15,Medium,0
27,chronic_low,3,11.48,9.47,58.08,0.027,2.86,Medium,0
27,chronic_low,4,8.88,12.25,50.93,0.114,4.14,Medium,0
27,chronic_low,5,11.08,15.94,51.84,0.061,4.25,Medium,0
27,chronic_low,6,14.31,4.99,53.04,-0.042,1.53,Medium,0
27,chronic_low,7,6.29,10.29,51.23,0.15,3.93,Medium,0
27,chronic_low,8,7.69,18.02,60.54,0.302,3.53,Medium,0
27,chronic_low,9,6.37,15.02,48.65,0.075,4.33,High,0
27,chronic_low,10,12.23,8.92,54.01,0.034,3.99,Medium,0
27,chronic_low,11,8.93,10.14,58.21,0.479,4.64,Medium,0
27,chronic_low,12,11.77,11.27,59.42,0.242,1.38,Medium,0
27,chronic_low,13,14.88,10.99,56.17,0.482,4.9,Medium,0
27,chronic_low,14,7.47,12.41,62.13,0.015,3.41,Medium,0
27,chronic_low,15,9.52,12.23,50.6,0.043,4.57,Medium,0
27,chronic_low,16,10.8,8.88,42.58,0.274,3.12,High,0
28,chronic_low,1,3.77,7.37,77.35,-0.381,1.52,High,0
28,chronic_low,2,3.46,8.49,70.31,-0.287,1.84,High,0
28,chronic_low,3,4.24,11.16,75.19,-0.343,1.62,High,0
28,chronic_low,4,4.94,10.54,71.65,-0.484,4.22,High,0
28,chronic_low,5,2.62,4.21,71.22,-0.304,2.84,High,0
28,chronic_low,6,10.31,12.71,70.48,-0.351,4.11,Medium,0
28,chronic_low,7,1.8,16.47,76.73,-0.285,2.97,High,0
28,chronic_low,8,4.09,15.38,71.11,-0.406,1.5,High,0
28,chronic_low,9,3.06,4.15,69.9,0.318,3.65,High,0
28,chronic_low,10,4.22,6.53,67.09,-0.389,4.71,High,0
28,chronic_low,11,4.07,8.58,80.0,-0.589,4.38,High,0
28,chronic_low,12,4.75,4.41,75.69,-0.258,1.0,High,0
28,chronic_low,13,5.31,12.03,72.52,-0.194,2.94,Medium,0
28,chronic_low,14,0.0,9.06,64.49,-0.297,2.95,High,0
28,chronic_low,15,7.68,17.73,63.86,-0.356,4.64,Medium,0
28,chronic_low,16,5.44,3.05,94.69,-0.003,1.95,Medium,0
29,consistent,1,18.45,0.24,98.06,0.36,1.22,Low,0
29,consistent,2,21.82,3.3,99.19,0.171,4.43,Low,0
29,consistent,3,15.13,1.88,93.43,0.47,1.35,Low,0
29,consistent,4,16.77,0.75,91.68,0.19,2.18,Low,0
29,consistent,5,18.24,6.14,95.4,0.421,1.77,Low,0
29,consistent,6,19.75,3.07,92.12,0.567,2.4,Low,0
29,consistent,7,17.5,6.63,98.55,0.265,3.17,Low,0
29,consistent,8,16.37,1.42,90.79,0.402,1.57,Low,0
29,consistent,9,19.7,3.4,95.24,0.316,4.76,Low,0
29,consistent,10,15.22,1.75,95.95,0.249,3.84,Low,0
29,consistent,11,16.24,4.44,92.82,0.303,1.76,Low,0
29,consistent,12,18.53,1.15,98.78,0.258,2.18,Low,0
29,consistent,13,17.61,1.95,100.0,0.371,3.87,Low,0
29,consistent,14,17.23,1.13,99.46,0.415,2.2,Low,0
29,consistent,15,17.71,3.04,93.76,0.321,3.42,Low,0
29,consistent,16,18.45,2.63,97.37,0.183,1.47,Low,0
30,sudden_disengagement,1,15.39,1.56,93.62,0.36,1.87,Low,0
30,sudden_disengagement,2,19.09,6.18,88.73,0.396,2.64,Low,0
30,sudden_disengagement,3,20.33,2.02,89.77,0.343,4.12,Low,0
30,sudden_disengagement,4,17.54,0.0,88.75,0.418,4.58,Low,0
30,sudden_disengagement,5,20.39,4.36,92.47,0.405,1.89,Low,0
30,sudden_disengagement,6,19.59,3.17,90.63,0.533,1.98,Low,0
30,sudden_disengagement,7,4.26,9.69,46.9,-0.505,4.96,High,0
30,sudden_disengagement,8,5.48,19.55,30.99,-0.556,1.63,High,1
30,sudden_disengagement,9,5.39,11.37,41.1,-0.517,1.56,High,1
30,sudden_disengagement,10,4.92,23.87,47.98,-0.407,4.75,High,1
30,sudden_disengagement,11,6.06,18.05,32.92,-0.381,1.96,High,1
30,sudden_disengagement,12,3.3,13.64,49.65,-0.456,1.19,High,1
30,sudden_disengagement,13,8.21,26.04,37.54,-0.412,2.11,High,1
30,sudden_disengagement,14,4.82,16.87,30.03,-0.113,2.27,High,1
30,sudden_disengagement,15,7.38,12.48,31.98,-0.644,2.14,High,1
30,sudden_disengagement,16,1.81,13.42,28.96,-0.442,1.03,High,1
31,chronic_low,1,10.31,13.49,59.36,-0.126,2.23,Medium,0
31,chronic_low,2,5.36,8.6,63.06,0.183,3.91,Medium,0
31,chronic_low,3,11.62,11.48,57.25,0.093,2.06,Medium,0
31,chronic_low,4,12.3,7.33,63.99,0.177,4.75,Medium,0
31,chronic_low,5,5.39,5.99,58.81,-0.099,2.67,Medium,0
31,chronic_low,6,11.88,7.24,67.01,-0.072,1.09,Medium,0
31,chronic_low,7,8.42,6.29,56.69,0.111,3.33,Medium,0
31,chronic_low,8,8.9,5.5,61.92,0.337,2.09,Medium,0
31,chronic_low,9,10.94,5.72,63.88,0.22,1.9,Medium,0
31,chronic_low,10,2.96,9.24,55.17,-0.096,3.12,High,0
31,chronic_low,11,9.16,9.0,54.34,0.149,2.63,Medium,0
31,chronic_low,12,6.33,5.87,63.4,0.135,4.54,Medium,0
31,chronic_low,13,9.9,8.42,60.39,-0.048,4.3,Medium,0
31,chronic_low,14,4.4,8.24,61.81,0.59,4.46,High,0
31,chronic_low,15,4.77,7.14,49.3,0.515,1.81,High,0
31,chronic_low,16,7.47,7.91,60.88,0.479,4.46,Medium,0
32,consistent,1,20.37,2.6,89.15,0.651,3.61,Low,0
32,consistent,2,20.52,0.0,85.54,0.751,3.81,Low,0
32,consistent,3,19.73,0.0,85.61,0.755,1.11,Low,0
32,consistent,4,21.39,0.16,90.75,0.901,4.11,Low,0
32,consistent,5,21.39,4.87,92.08,0.766,4.22,Low,0
32,consistent,6,21.51,0.0,88.06,0.81,1.1,Low,0
32,consistent,7,20.43,1.03,83.0,0.809,1.6,Low,0
32,consistent,8,20.76,2.03,91.42,0.729,3.46,Low,0
32,consistent,9,15.92,0.0,90.84,0.793,4.7,Low,0
32,consistent,10,17.4,0.0,88.19,0.771,3.74,Low,0
32,consistent,11,18.83,1.65,79.75,0.747,3.58,Low,0
32,consistent,12,16.98,1.45,86.13,0.588,1.59,Low,0
32,consistent,13,19.25,0.0,92.09,0.898,3.67,Low,0
32,consistent,14,18.13,0.0,82.09,0.76,1.26,Low,0
32,consistent,15,18.82,0.0,92.25,0.579,2.27,Low,0
32,consistent,16,21.29,3.6,89.21,0.857,2.46,Low,0
33,sudden_disengagement,1,21.35,4.13,97.67,0.59,4.07,Low,0
33,sudden_disengagement,2,21.84,1.5,87.82,0.551,1.9,Low,0
33,sudden_disengagement,3,24.48,0.81,100.0,0.374,2.11,Low,0
33,sudden_disengagement,4,23.35,1.27,97.28,0.476,1.19,Low,0
33,sudden_disengagement,5,22.76,0.0,93.14,0.498,2.6,Low,0
33,sudden_disengagement,6,25.38,0.57,96.95,0.494,4.57,Low,0
33,sudden_disengagement,7,3.33,22.83,57.1,-0.3,3.93,High,1
33,sudden_disengagement,8,8.66,21.51,56.56,-0.122,2.23,Medium,1
33,sudden_disengagement,9,2.37,20.39,46.4,-0.045,1.31,High,1
33,sudden_disengagement,10,4.86,20.79,33.0,0.075,2.83,High,1
33,sudden_disengagement,11,5.55,15.78,39.83,-0.462,3.1,High,1
33,sudden_disengagement,12,4.48,18.75,52.73,-0.01,1.86,High,1
33,sudden_disengagement,13,2.87,17.74,35.24,-0.045,3.37,High,1
33,sudden_disengagement,14,4.4,22.54,35.74,-0.063,2.28,High,1
33,sudden_disengagement,15,3.68,15.97,39.19,-0.279,2.29,High,1
33,sudden_disengagement,16,8.46,17.51,41.48,-0.37,3.47,High,1
34,consistent,1,22.65,0.0,83.08,0.521,1.22,Low,0
34,consistent,2,24.68,0.0,86.92,0.315,2.77,Low,0
34,consistent,3,23.65,4.73,89.92,0.312,3.22,Low,0
34,consistent,4,23.89,3.38,89.6,0.503,2.66,Low,0
34,consistent,5,23.1,0.0,88.02,0.419,3.5,Low,0
34,consistent,6,20.42,2.73,87.17,0.307,4.05,Low,0
34,consistent,7,19.91,1.26,86.69,0.392,2.77,Low,0
34,consistent,8,22.22,1.49,85.05,0.243,1.2,Low,0
34,consistent,9,23.57,0.0,78.8,0.334,4.36,Low,0
34,consistent,10,23.04,5.83,82.78,0.558,4.51,Low,0
34,consistent,11,24.09,6.65,86.5,0.428,1.18,Low,0
34,consistent,12,22.09,2.26,85.64,0.36,1.49,Low,0
34,consistent,13,19.72,3.08,86.65,0.381,1.57,Low,0
34,consistent,14,24.96,4.75,79.98,0.507,2.64,Low,0
34,consistent,15,17.72,2.66,85.32,0.419,3.91,Low,0
34,consistent,16,21.15,1.79,81.5,0.347,1.72,Low,0
35,sudden_disengagement,1,18.63,2.81,92.75,0.27,4.97,Low,0
35,sudden_disengagement,2,20.01,0.0,92.77,0.392,2.6,Low,0
35,sudden_disengagement,3,19.65,1.45,93.63,0.279,2.34,Low,0
35,sudden_disengagement,4,17.89,2.85,98.61,0.361,4.22,Low,0
35,sudden_disengagement,5,17.41,3.01,95.09,0.111,2.61,Low,0
35,sudden_disengagement,6,19.31,1.25,93.83,0.25,2.58,Low,0
35,sudden_disengagement,7,17.84,0.05,90.29,0.54,2.67,Low,0
35,sudden_disengagement,8,21.29,0.0,88.62,0.359,2.89,Low,0
35,sudden_disengagement,9,23.19,1.81,98.6,0.252,1.1,Low,0
35,sudden_disengagement,10,6.38,17.4,55.44,-0.215,3.44,Medium,0
35,sudden_disengagement,11,6.35,9.38,39.43,-0.38,3.94,High,0
35,sudden_disengagement,12,2.11,21.57,44.42,-0.042,2.63,High,0
35,sudden_disengagement,13,6.24,12.86,56.6,-0.088,4.24,Medium,0
35,sudden_disengagement,14,4.29,18.32,46.88,-0.528,2.23,High,1
35,sudden_disengagement,15,6.05,13.32,40.81,-0.567,2.6,High,1
35,sudden_disengagement,16,6.67,20.75,31.53,-0.426,3.72,High,1
36,chronic_low,1,3.18,3.46,71.64,-0.513,4.65,High,0
36,chronic_low,2,6.03,8.03,66.66,-0.387,3.48,Medium,0
36,chronic_low,3,2.92,6.19,64.22,-0.497,1.22,High,0
36,chronic_low,4,9.85,5.45,65.25,-0.269,1.59,Medium,0
36,chronic_low,5,4.73,4.32,62.64,-0.021,2.29,High,0
36,chronic_low,6,4.37,10.08,71.83,0.119,3.18,High,0
36,chronic_low,7,4.9,4.29,71.6,-0.309,2.22,High,0
36,chronic_low,8,5.19,9.1,69.82,-0.462,4.95,Medium,0
36,chronic_low,9,1.67,10.76,72.31,-0.114,1.78,High,0
36,chronic_low,10,3.6,6.32,75.4,-0.079,4.92,High,0
36,chronic_low,11,3.6,9.06,54.04,-0.464,2.23,High,0
36,chronic_low,12,6.49,11.73,64.24,-0.448,1.53,Medium,0
36,chronic_low,13,5.38,6.63,69.04,-0.746,1.49,High,0
36,chronic_low,14,6.81,0.71,67.33,-0.676,2.64,High,0
36,chronic_low,15,9.3,7.54,75.18,-0.59,2.04,High,0
36,chronic_low,16,6.06,10.83,79.95,0.26,4.5,Medium,0
37,sudden_disengagement,1,20.86,0.06,91.16,0.33,1.14,Low,0
37,sudden_disengagement,2,17.79,0.08,94.22,0.406,2.78,Low,0
37,sudden_disengagement,3,18.21,1.79,100.0,0.295,2.93,Low,0
37,sudden_disengagement,4,18.5,1.81,90.71,0.241,2.38,Low,0
37,sudden_disengagement,5,19.33,3.23,93.92,0.247,1.0,Low,0
37,sudden_disengagement,6,15.87,1.7,93.21,0.164,2.17,Low,0
37,sudden_disengagement,7,14.34,0.0,91.9,0.288,1.43,Low,0
37,sudden_disengagement,8,15.89,0.0,92.41,0.248,4.13,Low,0
37,sudden_disengagement,9,4.4,13.64,50.79,-0.28,1.68,High,0
37,sudden_disengagement,10,5.4,14.64,26.38,-0.734,2.57,High,1
37,sudden_disengagement,11,5.63,19.45,27.35,-0.206,3.58,High,1
37,sudden_disengagement,12,3.15,11.84,44.08,-0.351,1.17,High,1
37,sudden_disengagement,13,3.44,20.62,40.73,-0.255,4.1,High,1
37,sudden_disengagement,14,5.39,10.65,49.26,-0.387,3.54,High,1
37,sudden_disengagement,15,2.95,15.97,32.0,-0.681,2.2,High,1
37,sudden_disengagement,16,4.94,21.01,47.51,-0.399,1.72,High,1
38,consistent,1,24.26,1.5,88.98,0.518,2.44,Low,0
38,consistent,2,21.14,0.0,91.86,0.473,4.4,Low,0
38,consistent,3,21.13,0.0,89.46,0.554,1.45,Low,0
38,consistent,4,27.75,0.0,96.05,0.527,2.78,Low,0
38,consistent,5,23.15,1.34,90.54,0.508,2.21,Low,0
38,consistent,6,21.42,0.6,92.48,0.43,3.33,Low,0
38,consistent,7,22.75,0.58,91.53,0.249,1.87,Low,0
38,consistent,8,27.91,2.06,90.81,0.308,4.32,Low,0
38,consistent,9,20.38,0.0,92.65,0.381,3.9,Low,0
38,consistent,10,25.01,0.0,92.55,0.552,3.18,Low,0
38,consistent,11,23.26,0.28,91.07,0.386,3.33,Low,0
38,consistent,12,28.52,4.8,89.16,0.422,1.88,Low,0
38,consistent,13,24.46,0.0,88.43,0.446,2.52,Low,0
38,consistent,14,24.15,3.79,88.29,0.3,4.22,Low,0
38,consistent,15,28.53,2.88,93.24,0.571,3.04,Low,0
38,consistent,16,22.74,0.54,90.9,0.437,2.33,Low,0
39,gradual_burnout,1,21.82,3.92,90.85,0.585,2.24,Low,0
39,gradual_burnout,2,18.05,1.77,93.27,0.474,1.43,Low,0
39,gradual_burnout,3,18.72,2.38,94.33,0.418,3.22,Low,0
39,gradual_burnout,4,15.29,7.18,92.23,0.366,2.1,Low,0
39,gradual_burnout,5,16.39,8.34,87.86,0.459,4.35,Low,0
39,gradual_burnout,6,18.43,8.17,85.47,0.418,1.41,Low,0
39,gradual_burnout,7,16.91,6.91,85.22,0.425,3.33,Low,0
39,gradual_burnout,8,16.11,3.46,82.82,0.285,1.55,Low,0
39,gradual_burnout,9,14.8,7.07,78.33,0.283,4.22,Low,0
39,gradual_burnout,10,17.61,8.47,85.37,0.262,2.26,Low,0
39,gradual_burnout,11,12.32,3.96,86.55,0.281,1.72,Low,0
39,gradual_burnout,12,13.65,9.45,89.56,0.013,2.51,Low,0
39,gradual_burnout,13,6.78,10.41,80.16,0.305,4.78,Medium,0
39,gradual_burnout,14,12.64,6.0,88.79,0.152,3.47,Low,0
39,gradual_burnout,15,9.84,5.38,87.55,-0.15,3.07,Medium,0
39,gradual_burnout,16,7.42,8.53,77.63,0.009,1.45,Medium,0
40,consistent,1,22.17,0.72,82.91,0.349,4.62,Low,0
40,consistent,2,22.45,1.04,92.48,0.469,1.04,Low,0
40,consistent,3,24.13,0.0,86.5,0.381,3.98,Low,0
40,consistent,4,21.08,0.0,88.7,0.407,3.88,Low,0
40,consistent,5,20.17,0.03,84.05,0.512,3.68,Low,0
40,consistent,6,18.78,0.0,85.13,0.428,2.49,Low,0
40,consistent,7,23.33,0.0,84.5,0.358,2.77,Low,0
40,consistent,8,21.21,0.0,88.88,0.43,4.94,Low,0
40,consistent,9,22.8,0.0,88.78,0.3,1.15,Low,0
40,consistent,10,16.89,2.89,87.89,0.54,1.48,Low,0
40,consistent,11,20.74,4.06,78.79,0.283,1.86,Low,0
40,consistent,12,23.34,0.0,88.07,0.284,2.6,Low,0
40,consistent,13,20.52,0.0,85.54,0.353,2.62,Low,0
40,consistent,14,23.3,2.16,83.51,0.43,3.96,Low,0
40,consistent,15,26.12,1.48,89.18,0.234,2.96,Low,0
40,consistent,16,21.24,1.04,85.84,0.37,1.92,Low,0
41,consistent,1,18.24,4.43,85.61,0.54,2.68,Low,0
41,consistent,2,16.53,0.58,92.49,0.44,3.77,Low,0
41,consistent,3,17.44,1.37,87.82,0.436,2.68,Low,0
41,consistent,4,19.78,2.3,87.53,0.604,4.19,Low,0
41,consistent,5,17.74,0.0,90.84,0.388,4.87,Low,0
41,consistent,6,16.97,0.94,88.25,0.553,1.28,Low,0
41,consistent,7,13.6,0.56,91.48,0.472,4.31,Low,0
41,consistent,8,16.7,1.09,87.77,0.488,2.16,Low,0
41,consistent,9,20.29,0.0,87.23,0.38,1.52,Low,0
41,consistent,10,19.97,0.0,85.38,0.424,1.66,Low,0
41,consistent,11,18.92,0.0,87.0,0.434,4.56,Low,0
41,consistent,12,21.63,1.62,86.49,0.389,2.13,Low,0
41,consistent,13,17.8,0.0,84.2,0.633,1.11,Low,0
41,consistent,14,18.79,3.63,88.31,0.197,2.91,Low,0
41,consistent,15,19.79,0.45,86.75,0.513,3.46,Low,0
41,consistent,16,11.98,1.55,89.23,0.331,2.13,Medium,0
42,consistent,1,18.99,0.0,91.42,0.435,1.35,Low,0
42,consistent,2,17.68,1.86,100.0,0.562,1.02,Low,0
42,consistent,3,18.09,3.88,100.0,0.499,3.93,Low,0
42,consistent,4,21.98,0.0,100.0,0.514,4.91,Low,0
42,consistent,5,17.99,0.0,100.0,0.599,3.18,Low,0
42,consistent,6,18.3,2.74,100.0,0.486,1.68,Low,0
42,consistent,7,14.87,3.04,96.44,0.512,2.94,Low,0
42,consistent,8,18.71,2.31,100.0,0.492,1.95,Low,0
42,consistent,9,18.05,0.49,95.35,0.767,2.78,Low,0
42,consistent,10,18.14,2.28,100.0,0.567,3.33,Low,0
42,consistent,11,16.33,0.0,100.0,0.458,2.58,Low,0
42,consistent,12,17.24,0.0,100.0,0.422,4.58,Low,0
42,consistent,13,17.88,0.75,100.0,0.348,3.75,Low,0
42,consistent,14,19.88,0.0,97.28,0.425,2.26,Low,0
42,consistent,15,13.96,0.0,99.68,0.45,4.9,Low,0
42,consistent,16,15.36,0.74,93.61,0.552,1.97,Low,0
43,sudden_disengagement,1,20.66,0.0,94.09,0.318,3.75,Low,0
43,sudden_disengagement,2,19.33,1.14,97.91,0.454,3.71,Low,0
43,sudden_disengagement,3,16.96,1.43,93.84,0.436,1.36,Low,0
43,sudden_disengagement,4,18.01,1.95,96.91,0.564,1.03,Low,0
43,sudden_disengagement,5,17.72,0.0,94.2,0.26,2.21,Low,0
43,sudden_disengagement,6,18.23,0.0,98.19,0.307,1.37,Low,0
43,sudden_disengagement,7,17.81,1.65,95.6,0.343,4.97,Low,0
43,sudden_disengagement,8,4.91,12.64,34.1,-0.433,4.94,High,0
43,sudden_disengagement,9,9.92,6.34,59.78,-0.174,2.72,Medium,0
43,sudden_disengagement,10,4.67,16.51,29.94,-0.25,2.78,High,1
43,sudden_disengagement,11,4.8,13.16,38.37,-0.558,3.22,High,1
43,sudden_disengagement,12,2.2,12.5,43.82,-0.102,2.75,High,1
43,sudden_disengagement,13,2.93,18.0,44.61,-0.05,2.19,High,1
43,sudden_disengagement,14,5.44,26.53,37.75,-0.286,3.67,High,1
43,sudden_disengagement,15,6.61,16.7,57.86,-0.245,1.88,Medium,1
43,sudden_disengagement,16,6.7,13.12,44.49,-0.211,4.43,High,1
44,consistent,1,26.16,1.77,100.0,0.475,3.59,Low,0
44,consistent,2,24.7,0.0,97.35,0.36,2.45,Low,0
44,consistent,3,25.08,0.0,100.0,0.361,2.71,Low,0
44,consistent,4,25.55,0.0,99.8,0.472,3.1,Low,0
44,consistent,5,23.3,3.53,93.31,0.259,3.65,Low,0
44,consistent,6,22.02,0.0,100.0,0.33,3.62,Low,0
44,consistent,7,24.2,0.0,98.52,0.144,1.31,Low,0
44,consistent,8,25.99,0.0,100.0,0.216,4.36,Low,0
44,consistent,9,23.32,0.0,100.0,0.39,1.41,Low,0
44,consistent,10,23.57,1.98,100.0,0.165,1.37,Low,0
44,consistent,11,24.96,0.0,100.0,0.318,1.74,Low,0
44,consistent,12,24.25,0.98,98.09,0.308,4.28,Low,0
44,consistent,13,21.69,0.0,95.97,0.434,1.11,Low,0
44,consistent,14,25.49,3.91,100.0,0.42,3.7,Low,0
44,consistent,15,22.84,2.49,96.5,0.409,4.85,Low,0
44,consistent,16,21.71,4.53,100.0,0.492,4.13,Low,0
45,sudden_disengagement,1,18.05,4.3,85.64,0.609,1.87,Low,0
45,sudden_disengagement,2,18.0,2.31,86.24,0.539,4.68,Low,0
45,sudden_disengagement,3,20.33,3.89,83.55,0.512,3.3,Low,0
45,sudden_disengagement,4,21.05,4.75,84.46,0.539,4.71,Low,0
45,sudden_disengagement,5,15.67,2.56,84.97,0.567,4.79,Low,0
45,sudden_disengagement,6,19.98,3.48,82.05,0.39,3.74,Low,0
45,sudden_disengagement,7,19.19,1.44,81.71,0.535,4.27,Low,0
45,sudden_disengagement,8,20.67,7.79,80.33,0.808,1.43,Low,0
45,sudden_disengagement,9,16.23,4.44,79.18,0.59,3.18,Low,0
45,sudden_disengagement,10,1.58,14.12,29.96,-0.146,3.04,High,0
45,sudden_disengagement,11,4.31,14.28,36.05,0.021,1.53,High,0
45,sudden_disengagement,12,6.74,12.21,36.77,-0.394,1.31,High,0
45,sudden_disengagement,13,5.02,16.74,35.17,-0.369,1.01,High,1
45,sudden_disengagement,14,2.08,14.34,37.91,-0.365,4.59,High,1
45,sudden_disengagement,15,7.55,21.37,49.3,-0.122,3.72,High,1
45,sudden_disengagement,16,4.85,17.72,27.5,-0.264,4.13,High,1
46,consistent,1,19.65,0.0,91.79,0.872,1.28,Low,0
46,consistent,2,23.45,3.48,86.74,0.788,2.78,Low,0
46,consistent,3,24.04,0.11,89.08,0.681,3.55,Low,0
46,consistent,4,21.61,1.31,84.49,0.79,2.9,Low,0
46,consistent,5,21.44,1.87,90.2,0.92,4.55,Low,0
46,consistent,6,25.46,0.0,81.89,0.972,1.58,Low,0
46,consistent,7,21.31,2.4,87.79,0.705,2.28,Low,0
46,consistent,8,19.49,0.5,86.39,0.892,4.05,Low,0
46,consistent,9,22.11,3.32,85.4,0.505,1.03,Low,0
46,consistent,10,25.31,4.36,84.57,0.748,1.93,Low,0
46,consistent,11,22.71,0.0,90.11,0.716,3.51,Low,0
46,consistent,12,21.39,2.23,89.93,0.749,3.68,Low,0
46,consistent,13,20.64,2.07,77.58,0.667,2.43,Low,0
46,consistent,14,21.99,6.56,86.86,0.729,4.67,Low,0
46,consistent,15,21.55,2.3,90.49,0.95,2.97,Low,0
46,consistent,16,21.68,1.59,82.2,0.772,2.34,Low,0
47,chronic_low,1,8.66,11.22,72.94,0.205,1.73,Medium,0
47,chronic_low,2,10.5,13.71,73.04,0.119,4.73,Medium,0
47,chronic_low,3,10.35,10.6,73.13,0.225,3.52,Medium,0
47,chronic_low,4,9.89,12.31,78.45,0.127,1.02,Medium,0
47,chronic_low,5,6.49,10.33,71.03,0.132,4.2,Medium,0
47,chronic_low,6,12.42,8.64,76.63,0.167,4.99,Low,0
47,chronic_low,7,10.96,12.15,81.12,-0.041,3.08,Medium,0
47,chronic_low,8,12.32,8.93,80.71,0.006,1.59,Low,0
47,chronic_low,9,7.51,13.8,88.47,0.015,1.06,Medium,0
47,chronic_low,10,11.81,13.58,72.2,0.204,1.5,Medium,0
47,chronic_low,11,11.82,15.3,77.03,-0.111,1.34,Medium,0
47,chronic_low,12,14.75,7.99,77.32,0.16,4.47,Low,0
47,chronic_low,13,14.86,7.76,74.88,0.271,1.06,Low,0
47,chronic_low,14,11.33,14.46,72.46,0.172,4.21,Medium,0
47,chronic_low,15,10.69,6.81,63.77,0.118,1.77,Medium,0
47,chronic_low,16,9.24,14.89,72.48,-0.364,2.35,Medium,0
48,consistent,1,20.27,3.57,100.0,0.64,4.09,Low,0
48,consistent,2,19.44,2.4,92.89,0.51,1.84,Low,0
48,consistent,3,20.47,1.88,94.93,0.612,2.19,Low,0
48,consistent,4,16.61,1.14,97.43,0.577,2.99,Low,0
48,consistent,5,20.91,3.25,91.05,0.578,1.95,Low,0
48,consistent,6,15.32,3.03,93.54,0.641,4.67,Low,0
48,consistent,7,16.87,3.91,100.0,0.732,1.73,Low,0
48,consistent,8,18.44,1.6,97.61,0.55,2.07,Low,0
48,consistent,9,15.83,5.95,94.16,0.691,2.29,Low,0
48,consistent,10,18.97,1.72,96.41,0.63,3.91,Low,0
48,consistent,11,16.15,2.28,94.22,0.549,4.35,Low,0
48,consistent,12,19.57,1.65,96.85,0.67,3.35,Low,0
48,consistent,13,16.85,2.4,95.62,0.661,2.25,Low,0
48,consistent,14,22.02,1.49,97.76,0.669,4.4,Low,0
48,consistent,15,14.89,3.45,100.0,0.588,1.38,Low,0
48,consistent,16,18.85,0.86,92.7,0.687,3.9,Low,0
49,gradual_burnout,1,17.26,3.02,80.06,0.307,2.0,Low,0
49,gradual_burnout,2,14.27,0.0,78.36,0.359,4.95,Low,0
49,gradual_burnout,3,17.29,10.13,78.92,0.525,3.25,Low,0
49,gradual_burnout,4,16.09,5.71,79.01,0.221,1.84,Low,0
49,gradual_burnout,5,15.25,6.22,82.17,0.475,4.13,Low,0
49,gradual_burnout,6,14.55,5.01,80.0,0.281,2.61,Low,0
49,gradual_burnout,7,12.98,3.7,73.95,0.207,2.99,Low,0
49,gradual_burnout,8,14.56,2.8,78.62,0.041,1.61,Low,0
49,gradual_burnout,9,13.87,4.58,72.99,0.336,3.31,Low,0
49,gradual_burnout,10,13.11,7.69,78.22,0.2,4.58,Low,0
49,gradual_burnout,11,12.62,8.21,81.26,-0.009,3.88,Low,0
49,gradual_burnout,12,13.89,10.84,73.32,0.189,3.65,Low,0
